system:index,BIOME_NAME,GIS_AREA,GOV_TYPE,IUCN_CAT,ORIG_NAME,OWN_TYPE,STATUS_YR,WDPA_PID,band_name,boundary_x_count,boundary_x_mean,boundary_x_stdDev,buffer_x_count,buffer_x_mean,buffer_x_stdDev,gHM,year,.geo
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.0387935180811663,0.0285374131174245,53385,0.0387335357548564,0.0279644435778003,0.1846013658358379,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.055372254795183,0.039650286752387,53385,0.0547178750754744,0.0392101916439939,0.1846013658358379,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,3.785930587251303e-05,2.8320793535054527e-05,53385,3.6159729714029006e-05,2.5787573861926653e-05,0.1846013658358379,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.10401398828012e-05,4.041775758594628e-05,53385,4.749289083164548e-05,3.675309238134801e-05,0.1846013658358379,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.091602962765469,0.0719342565218474,53385,0.08705914310261,0.0673110813146642,0.1846013658358379,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.153389940556767,0.115371566838755,53385,0.1488662634853754,0.109913473229033,0.1846013658358379,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.0443476417246187,0.036430381095595,53385,0.0419126172509639,0.032375948723545,0.1846013658358379,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0602342110561145,0.0479643320725043,53385,0.0579722521093229,0.0445376695138687,0.1846013658358379,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,3.918290838079742e-05,3.122390220563792e-05,53385,3.561363951411447e-05,2.7172514367870515e-05,0.1846013658358379,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.180110046226864e-05,4.67169020748978e-05,53385,4.429195952751268e-05,3.792266396914684e-05,0.1846013658358379,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.086846616192612,0.0682259100218814,53385,0.0839266381363506,0.0652618829409397,0.1846013658358379,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.1459915779822805,0.1094727533101418,53385,0.1425784512283672,0.1100847281484184,0.1846013658358379,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.0433421283940746,0.0352054847362651,53385,0.0410403973181167,0.031871045784097,0.1846013658358379,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0594965431181346,0.0467483239366592,53385,0.057306173834588,0.044523614914639,0.1846013658358379,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,3.736200901468468e-05,2.9076358855944293e-05,53385,3.429238492700047e-05,2.5757903646765445e-05,0.1846013658358379,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.001662240784495e-05,4.336214217990449e-05,53385,4.316071875473831e-05,3.670078890673552e-05,0.1846013658358379,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.0895594934713026,0.0683327276026297,53385,0.0866659150552842,0.0652831471991353,0.1846013658358379,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.1566240097784974,0.1119083191309616,53385,0.151092348773648,0.1113276182066059,0.1846013658358379,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.044350248264647,0.0347612299319071,53385,0.0421083427317207,0.0318073655314212,0.1846013658358379,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0595790917817963,0.0453664143559096,53385,0.0585572018601633,0.0434745675037147,0.1846013658358379,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,4.090615029228295e-05,3.04132021232904e-05,53385,3.750172826220395e-05,2.6895198690675823e-05,0.1846013658358379,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.405779631607307e-05,4.4668683478052434e-05,53385,4.727846777672103e-05,3.739547576314798e-05,0.1846013658358379,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.096381727442134,0.0706475581348351,53385,0.092680279249513,0.0681203369634799,0.1846013658358379,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.140283688394477,0.1006727548393199,53385,0.1391330067543395,0.1035828969037918,0.1846013658358379,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.047953593149125,0.0364140603856792,53385,0.0453259864894298,0.0333194651885402,0.1846013658358379,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0631911709002447,0.046875615463061,53385,0.06137008397261,0.0455069154900223,0.1846013658358379,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,3.940555269421784e-05,3.095675606844365e-05,53385,3.592437731379825e-05,2.6933181796229916e-05,0.1846013658358379,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.171101252089756e-05,4.518199571330477e-05,53385,4.487438390238026e-05,3.7845568165384296e-05,0.1846013658358379,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.0909217673468411,0.0663005257366744,53385,0.0879567316272114,0.064675416749421,0.1846013658358379,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.144841325769371,0.111234058400462,53385,0.1396032762018249,0.1041883827719037,0.1846013658358379,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.0445105089994905,0.0334893910617124,53385,0.0427480825798696,0.0319540358767534,0.1846013658358379,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0588328913437123,0.0454649330266245,53385,0.0576839613567062,0.0444290016847702,0.1846013658358379,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,3.843352202913518e-05,2.8346201011245026e-05,53385,3.551705067125826e-05,2.5682304215303518e-05,0.1846013658358379,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.1125370099168e-05,4.305537634877184e-05,53385,4.468098629641396e-05,3.598620988372285e-05,0.1846013658358379,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.1108044113089245,0.0794661807565575,53385,0.1073171528524716,0.0788581246330863,0.1846013658358379,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.1683010374273537,0.1208422914709251,53385,0.1629453390185365,0.1197791848461177,0.1846013658358379,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.054114171247187,0.0384346211162095,53385,0.0516065121404147,0.0370452918855669,0.1846013658358379,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0716719365885126,0.0530019902649436,53385,0.0686290053393692,0.0522186727675533,0.1846013658358379,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,4.285177293195023e-05,3.084278650557121e-05,53385,3.9772560306881375e-05,2.836365368980074e-05,0.1846013658358379,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.201030121902779e-05,4.410400224557604e-05,53385,4.552855822287586e-05,3.69430939520407e-05,0.1846013658358379,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.0978797251241489,0.0733168255055616,53385,0.0953324955616191,0.0722874855598446,0.1846013658358379,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.1519730738108437,0.1152012419313727,53385,0.1490695023191746,0.1124177501971268,0.1846013658358379,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.047815017487213,0.0365280811227759,53385,0.0458977568872591,0.0347110420400372,0.1846013658358379,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0635078177421088,0.0490634552198401,53385,0.0619596280577489,0.0472799449156307,0.1846013658358379,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,4.091704866260735e-05,3.2722580773681726e-05,53385,3.7721976447876006e-05,2.9362473487865016e-05,0.1846013658358379,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.600775158843191e-05,4.910646015434546e-05,53385,4.812793689485436e-05,4.1873675004635286e-05,0.1846013658358379,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.105251261995304,0.0751595708315655,53385,0.1018215286285767,0.0718226533754348,0.1846013658358379,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.1601471258460675,0.1181186656030574,53385,0.1556502301954851,0.1137340792315283,0.1846013658358379,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.0533922907232266,0.0379437106758538,53385,0.0509578308860525,0.0357111403448361,0.1846013658358379,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0631692701114342,0.048454115325579,53385,0.0619340005123253,0.0461908054329031,0.1846013658358379,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,4.5101158863261285e-05,3.207392338002927e-05,53385,4.228265265241749e-05,2.949392066055213e-05,0.1846013658358379,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.769243480783298e-05,4.6260118384763656e-05,53385,5.052234961835287e-05,3.965808063063987e-05,0.1846013658358379,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.1121227474094369,0.086217452195258,53385,0.1071407293650961,0.0808299101917442,0.1846013658358379,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.1635341916700782,0.1277502043890817,53385,0.165090589977579,0.1258612911235744,0.1846013658358379,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.0552289645605505,0.0424619746529902,53385,0.0525395650521331,0.0392216602743085,0.1846013658358379,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0723407247621809,0.0580760951148261,53385,0.0698152755884595,0.0538815146103312,0.1846013658358379,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,4.336305783012277e-05,3.2359314342590883e-05,53385,4.059059366189459e-05,2.969038865990856e-05,0.1846013658358379,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.476587198886877e-05,4.5561619983999286e-05,53385,4.886349348558771e-05,4.00041570514361e-05,0.1846013658358379,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.1065552411805461,0.0830078587030932,53385,0.1040569184803908,0.0815411196697216,0.1846013658358379,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.149558947959008,0.1109469439887156,53385,0.1512856753739334,0.1175992590081903,0.1846013658358379,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.0531027571852554,0.0412220507827483,53385,0.0512122955322248,0.0397979622844997,0.1846013658358379,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0700826341897265,0.0550957232963743,53385,0.068824346737026,0.05509500640512,0.1846013658358379,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,3.942843529967335e-05,3.1741265218089e-05,53385,3.690654733455069e-05,2.89020105677223e-05,0.1846013658358379,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.047553804380181e-05,4.4973418219207696e-05,53385,4.46127205887692e-05,3.956994767026349e-05,0.1846013658358379,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.1040683979923045,0.074770230367419,53385,0.1012165704467208,0.0738081884839578,0.1846013658358379,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.1547662280139401,0.1178506737556919,53385,0.1494230984048572,0.1112263570599752,0.1846013658358379,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.051024759407863,0.0361581424711843,53385,0.0492381521346013,0.0358512757433632,0.1846013658358379,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.064049034680461,0.0478299583008139,53385,0.0632279411968831,0.0482024503696265,0.1846013658358379,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,4.25080511521674e-05,3.0479550299697772e-05,53385,3.957718455428039e-05,2.8022428092882256e-05,0.1846013658358379,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.319204605900268e-05,4.33430173162417e-05,53385,4.637603329002035e-05,3.674642161694783e-05,0.1846013658358379,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.0916950513566166,0.0685516759669567,53385,0.09092939986246,0.0690219492335249,0.1846013658358379,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.1538242584959547,0.1103223504734351,53385,0.1513243033058799,0.110062459052912,0.1846013658358379,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.0452693552677037,0.0343876798427221,53385,0.0449099787352447,0.033953750697502,0.1846013658358379,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0609252863229702,0.0473176301334074,53385,0.0603908801252751,0.0469192565329399,0.1846013658358379,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,4.033513803740283e-05,3.0056171679488295e-05,53385,3.743143297081805e-05,2.709309401509149e-05,0.1846013658358379,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.6043654118494645e-05,4.646903616419525e-05,53385,4.83292769782919e-05,3.837507556063284e-05,0.1846013658358379,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.0791744921346077,0.059457528927072,53385,0.0782313256655695,0.0584186414400911,0.1846013658358379,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.1748919871998432,0.144302730781473,53385,0.1642718043788154,0.1222183673520522,0.1846013658358379,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.0408354208594638,0.0307788533726863,53385,0.0399094304562287,0.0299322048844439,0.1846013658358379,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0549538015031538,0.0425171505885179,53385,0.0537406901129334,0.0398174356358529,0.1846013658358379,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,3.908728666059305e-05,3.2530295410664946e-05,53385,3.69341541010789e-05,2.759570581373788e-05,0.1846013658358379,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.355099352801576e-05,4.436411565994791e-05,53385,4.821500792684831e-05,3.6649882457178566e-05,0.1846013658358379,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.0871942581023722,0.0681292416264449,53385,0.0874794862186341,0.0666127181728979,0.1846013658358379,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.164476626164325,0.1306131051323231,53385,0.1637078007510542,0.1224793176700157,0.1846013658358379,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.0428715209491318,0.0333052645697828,53385,0.0430426515212955,0.0325534741340469,0.1846013658358379,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
