system:index,BIOME_NAME,GIS_AREA,GOV_TYPE,IUCN_CAT,ORIG_NAME,OWN_TYPE,STATUS_YR,WDPA_PID,band_name,boundary_x_count,boundary_x_mean,boundary_x_stdDev,buffer_x_count,buffer_x_mean,buffer_x_stdDev,gHM,year,.geo,edge_index
0,Boreal Forests/Taiga,263.870846443412,Federal or national ministry or agency,Not Reported,Vassfaret og Vidalen,State,0,555719240,NDVI,1571,0.00014794304400604367,0.0001197170784093332,10630,0.00017369020066335017,0.000122380871549158,0.1449671111296733,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.8517639074687342
0,Tundra,537.611029056704,Federal or national ministry or agency,Not Reported,Langsua,State,0,555719721,NDVI,3331,9.182263374833902e-05,7.206609067478888e-05,16504,0.00010146990119771843,8.332647004124964e-05,0.1494695765595018,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.904924836473613
0,Tundra,1338.24080301539,Federal or national ministry or agency,Not Reported,Jostedalsbreen,State,0,555719768,NDVI,7997,0.00011969688779552358,0.00013541478463586815,32392,0.00012087265217522572,0.00012960720103819754,0.1385509030169272,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.9902727014048003
0,Tundra,456.962930178022,Federal or national ministry or agency,Not Reported,Hallingskarvet,State,0,555719769,NDVI,2072,5.701444048686785e-05,4.344521656733442e-05,13499,6.187922666778053e-05,5.966642127866132e-05,0.1168100723906121,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.9213825633757363
0,Tundra,1291.0226031777,Federal or national ministry or agency,Not Reported,Trollheimen,State,0,555719860,NDVI,4354,0.0002767116725801214,0.00019164562333873363,27632,0.0002245928468755899,0.00016559955709252253,0.1733769433819472,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.2320591525045408
0,Boreal Forests/Taiga,333.244624704659,Federal or national ministry or agency,Not Reported,Lierne,State,0,555719889,NDVI,1901,0.00023526741686175136,0.00017466663686194211,12126,0.00022321662456491293,0.00016791829594472535,0.0608687367799718,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0539869838114768
0,Tundra,4283.68103785367,Federal or national ministry or agency,Not Reported,Hardangervidda med tilliggende landskapsvernområder,State,0,555719998,NDVI,8287,6.628215341306884e-05,6.17083723538861e-05,55115,7.210105372526292e-05,7.534807928821292e-05,0.0903092201117343,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.9192952112133246
0,Tundra,681.11383384599,Federal or national ministry or agency,Not Reported,Nærøyfjorden,State,0,555720016,NDVI,3490,0.00016430548926536654,0.0001611861082935532,17269,0.00014603080816030987,0.00014866130866217667,0.1629677593355674,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.1251426417156787
0,Tundra,1472.05109391754,Federal or national ministry or agency,Not Reported,Jotunheimen og Utladalen,State,0,555720020,NDVI,4190,7.49503189066759e-05,6.762167612463367e-05,28215,9.642987560164191e-05,9.710788524418569e-05,0.1075614603604438,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.7772520542938428
0,Boreal Forests/Taiga,2074.54137458923,Federal or national ministry or agency,Not Reported,Blåfjella - Skjækerfjella,State,0,555720024,NDVI,9243,0.0002322478277054852,0.00017461886865931985,48596,0.0002188448033892748,0.00016996761120636412,0.0723106496104531,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0612444257694778
